RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
1633,15745827,446,617,0,0,30,3,132005.77,1,1,0,142940.39,0
6128,15708693,1955,759,0,1,33,2,0.0,2,1,0,56583.88,0
4035,15800736,1956,601,2,1,42,4,96763.89,1,1,1,199242.65,0
6354,15676353,1957,598,0,0,35,8,114212.6,1,1,1,74322.85,0
9126,15604138,1958,749,2,0,34,2,0.0,1,0,0,174189.04,1
8681,15782939,291,747,0,0,42,4,80214.36,1,1,0,115241.96,1
3559,15786392,217,765,0,0,41,4,124182.21,1,0,0,100153.43,0
1833,15600710,290,620,0,0,22,0,0.0,1,1,0,32589.45,0
2840,15585451,1959,558,1,1,32,1,108262.87,1,1,1,6935.31,0
3042,15783029,129,671,0,0,34,7,106603.74,2,1,1,26387.71,0
7597,15794868,566,599,1,0,40,10,137456.28,2,1,1,14113.11,0
5357,15655436,1960,839,1,0,47,2,136911.07,1,1,1,168184.62,1
1201,15804602,1961,772,1,0,30,6,99785.28,2,0,0,197238.03,0
5271,15607230,1962,588,1,0,33,9,150186.22,2,1,1,65611.01,0
2397,15732476,394,600,0,1,27,3,0.0,2,0,1,125698.97,0
3148,15753102,854,752,2,0,44,6,83870.33,1,1,0,178722.24,0
1050,15705860,828,631,1,0,40,3,107949.45,1,1,0,52449.62,1
9774,15698462,507,532,0,0,36,4,0.0,2,1,1,132798.78,0
3666,15748696,641,733,0,0,42,9,150507.21,1,0,1,169964.12,0
8561,15599386,839,627,1,0,28,5,71097.23,1,1,1,130504.49,0
4836,15590623,1963,561,2,0,34,4,85141.79,2,1,1,29217.37,0
5880,15705301,1338,683,0,0,41,6,95696.52,2,1,1,184366.14,0
8818,15570485,1715,558,2,0,40,4,161766.87,1,0,0,92378.54,0
2742,15687738,975,535,0,1,38,8,0.0,2,1,0,136620.64,0
4008,15645496,1964,648,0,1,43,7,139972.18,1,1,0,143668.58,0
4850,15660301,298,491,1,0,70,6,148745.92,2,1,1,17818.33,0
6234,15682914,1600,850,0,0,34,2,72079.71,1,1,1,115767.93,0
7920,15634564,1152,593,2,0,31,8,112713.34,1,1,1,176868.89,0
8358,15603035,436,651,0,0,34,3,0.0,2,1,1,105599.65,0
3567,15741875,573,746,2,1,25,3,104833.79,1,0,0,71911.3,0
9866,15691950,984,591,0,0,49,3,0.0,2,1,0,50123.44,0
792,15643696,64,611,0,0,49,3,0.0,2,1,1,142917.54,0
4697,15699467,1776,631,2,1,41,0,0.0,1,0,0,87959.83,0
6740,15769191,1965,509,0,0,55,8,132387.91,2,1,1,170360.11,0
134,15642004,891,686,0,0,25,1,0.0,2,0,1,16459.37,0
8827,15570194,1615,412,0,0,29,5,0.0,2,0,0,12510.53,0
6620,15586517,302,647,0,0,32,5,97041.16,1,1,1,23132.73,0
8122,15715988,1966,793,0,0,35,2,0.0,2,1,1,79704.12,0
2940,15591915,374,533,0,1,39,2,0.0,1,0,1,73669.94,1
6240,15682369,339,613,0,0,47,6,146034.74,1,1,1,77146.14,0
2275,15808044,396,580,0,1,65,9,106804.26,3,1,0,107890.69,1
3653,15654341,1212,542,0,0,34,8,101116.06,1,1,0,196395.05,0
7243,15701687,364,664,2,0,44,7,77526.66,3,0,0,57338.56,1
1675,15675896,1967,680,1,1,42,7,105722.69,1,1,1,90558.24,1
4041,15679075,496,701,0,0,37,8,107798.85,1,1,0,16966.73,0
4165,15706170,496,636,0,0,34,1,84055.43,1,0,0,37490.84,0
543,15776223,1293,597,0,1,42,4,64740.12,1,1,1,106841.12,0
8474,15802009,582,770,0,1,33,6,0.0,2,1,1,126131.9,0
31,15589475,668,591,2,1,39,3,0.0,3,1,0,140469.38,1
6104,15571144,1409,655,0,0,28,10,0.0,2,0,1,126565.21,0
4982,15768137,1450,667,2,1,23,6,136100.69,2,0,0,169669.33,1
9706,15572374,1968,733,2,0,36,1,0.0,2,0,1,108377.82,0
2894,15719606,351,657,0,0,50,9,0.0,2,0,0,37171.46,0
3409,15790564,13,832,1,1,40,9,107648.94,2,1,1,134638.97,0
9283,15799435,1969,619,2,0,34,1,0.0,1,1,0,139919.38,0
7758,15641585,628,850,0,0,40,6,97339.99,1,0,1,88815.25,0
9147,15691323,782,672,1,0,40,4,89025.88,2,1,0,188892.19,0
4336,15810460,463,708,2,1,64,5,0.0,3,0,1,112520.07,1
3810,15694805,222,664,2,0,35,1,115024.5,1,0,1,169665.79,0
586,15718057,1504,760,0,1,51,2,100946.71,1,0,0,179614.8,1
2170,15621629,492,773,1,0,43,8,81844.91,2,1,1,35908.46,0
844,15672012,1239,773,2,1,41,5,0.0,1,1,0,28266.9,1
913,15566091,1970,545,2,1,32,4,0.0,1,1,0,94739.2,0
6489,15598097,752,550,0,0,44,9,0.0,2,1,0,26257.01,0
9503,15686743,1971,790,2,0,29,3,46057.96,2,1,1,189777.66,0
1291,15813917,1972,653,1,0,31,9,143321.97,1,1,0,83679.46,0
1337,15682563,1973,618,2,0,38,5,126473.99,1,1,0,91972.49,0
8594,15722037,1974,610,1,0,36,7,115462.02,1,0,1,42581.04,0
2655,15759874,1975,532,0,0,44,3,148595.55,1,1,0,74838.64,1
5508,15575759,664,583,2,1,40,3,54428.37,1,1,0,109638.78,1
9179,15645637,1976,798,1,1,39,6,119787.76,1,1,1,164248.33,0
4593,15658475,518,834,0,0,36,8,142882.49,1,1,0,89983.02,1
8601,15755405,56,710,0,0,43,9,128284.45,1,1,0,32996.89,1
2370,15708212,87,648,2,1,54,7,118241.02,1,1,0,172586.89,1
8498,15649359,1977,587,0,0,36,1,0.0,2,0,1,17135.6,0
9993,15657105,1150,726,2,0,36,2,0.0,1,1,0,195192.4,0
3656,15729689,1502,754,1,0,35,6,98585.94,2,0,1,106116.84,0
7961,15772479,140,673,0,0,37,4,0.0,2,0,0,163563.07,0
1292,15679611,1487,734,2,1,37,2,130404.92,1,0,0,34548.74,0
9983,15768163,997,655,1,1,46,7,137145.12,1,1,0,115146.4,1
8158,15798834,1978,719,2,1,32,7,0.0,1,0,0,76264.27,0
3218,15623502,156,598,2,1,56,4,98365.33,1,1,1,44251.33,0
495,15585865,1979,673,0,1,38,2,170061.92,2,0,0,134901.34,1
8310,15599976,1980,749,0,1,27,9,0.0,2,1,0,132734.87,0
3130,15694453,805,631,1,0,37,9,131519.49,2,1,1,51752.18,0
7011,15585892,1463,639,0,1,35,8,0.0,1,0,0,164453.98,0
513,15782236,1027,735,2,0,34,5,0.0,2,0,0,71095.41,0
5181,15799720,1981,569,2,0,43,8,161546.68,2,0,1,178187.28,0
1155,15766887,633,538,2,0,39,2,122773.5,2,1,1,58467.08,0
3882,15794276,201,588,0,1,64,3,0.0,1,1,1,189703.65,0
3952,15619972,356,807,0,1,47,9,167664.83,1,0,0,125440.11,1
9244,15815534,1982,505,2,0,37,0,134006.39,1,1,1,93736.69,0
1405,15797276,1983,662,2,1,41,4,90350.77,1,1,0,75884.65,1
5011,15719508,400,575,1,0,49,7,121205.15,4,1,1,168080.53,1
6279,15793346,1103,602,0,1,72,3,0.0,2,1,1,171260.66,0
9812,15772421,1908,645,1,1,31,1,128927.93,1,1,1,2850.01,0
3047,15779862,1984,658,1,1,31,3,133003.03,1,0,1,146339.27,1
2078,15744843,576,569,2,1,34,6,144855.34,1,0,0,196555.32,0
2368,15682600,477,620,1,0,39,9,159492.79,1,1,0,80582.34,1
8124,15608956,309,711,0,0,33,1,0.0,1,0,0,41590.4,0
6334,15623744,1209,634,0,0,34,8,105302.66,1,1,1,123164.97,0
2434,15718153,32,759,2,1,74,6,128917.84,1,1,1,48244.64,0
8506,15791535,1985,592,0,0,28,5,137222.77,1,0,0,39608.58,0
2157,15762138,714,608,0,0,42,5,0.0,2,1,0,178504.29,0
3379,15571302,1986,529,1,0,72,5,94216.05,1,1,1,78695.68,0
4427,15749557,1212,707,0,1,44,6,0.0,2,1,1,192542.17,0
3295,15706071,139,528,1,0,39,0,127631.62,1,0,1,22197.8,1
2594,15755223,552,692,1,0,53,7,150926.99,2,0,0,119817.19,0
9299,15648047,573,742,1,0,27,5,190125.43,2,0,0,21793.59,0
8552,15638068,883,507,2,0,32,7,0.0,2,1,0,67926.18,0
9777,15700714,1722,747,0,0,29,7,0.0,2,1,1,141706.43,0
333,15702669,1107,663,1,0,44,2,117028.6,2,0,1,144680.18,0
7382,15573077,471,620,1,1,25,8,141825.88,1,1,1,73857.94,1
4328,15581811,811,678,1,1,30,1,139676.95,2,0,1,16146.0,0
2116,15718893,1638,404,1,1,54,4,125456.07,1,1,0,83715.66,1
9642,15682778,350,680,0,0,34,9,0.0,2,1,1,95686.6,0
9780,15712568,574,515,2,0,40,10,121355.99,1,1,0,138360.29,0
9397,15763065,307,700,2,1,40,2,0.0,2,1,0,199753.97,0
4799,15627377,72,593,0,0,41,6,0.0,2,1,1,99136.49,0
7691,15692258,883,569,2,0,31,1,115406.97,1,0,0,145528.22,0
203,15600974,36,516,2,0,50,5,0.0,1,0,1,146145.93,1
9192,15764708,915,572,0,0,30,6,117696.67,1,1,0,100843.82,0
7317,15811690,1987,793,1,0,54,2,128966.13,1,0,0,18633.4,1
4298,15778149,677,538,2,0,68,9,0.0,2,1,0,110440.5,1
9091,15813911,1988,809,0,1,39,5,0.0,1,1,0,77705.75,0
3114,15779529,66,620,0,0,32,7,0.0,2,1,1,34665.79,0
6959,15596808,197,679,2,0,33,4,96110.22,1,1,0,1173.23,0
3902,15714610,1838,575,2,0,30,2,0.0,2,1,1,82222.86,0
751,15790314,1610,649,0,0,41,0,0.0,2,0,1,130567.02,0
5837,15617419,923,618,1,1,29,10,100315.1,2,1,1,32526.64,0
1445,15703019,765,583,0,1,38,10,0.0,2,0,1,113597.64,0
1165,15750776,787,850,0,1,36,0,164850.54,1,1,1,62722.44,0
2661,15756241,1989,767,0,1,44,2,152509.25,1,1,1,136915.15,0
2630,15711789,1178,768,2,1,42,3,0.0,1,0,0,161242.99,1
5220,15625819,1990,625,0,1,38,7,0.0,1,1,0,164804.02,0
2703,15670172,446,622,0,1,30,4,107879.04,1,0,1,196894.62,0
5495,15642821,1186,383,2,1,48,8,95808.19,1,0,0,137702.01,1
61,15651280,1213,742,1,0,35,5,136857.0,1,0,0,84509.57,0
738,15766741,222,525,0,0,36,2,114628.4,1,0,1,168290.06,0
864,15614215,1991,717,0,0,53,6,0.0,2,0,1,97614.87,0
9286,15713632,1992,551,2,1,48,5,95679.29,1,0,0,94978.1,0
4486,15630580,327,751,1,0,34,9,108513.25,2,1,1,27097.82,0
4918,15681991,1993,542,0,0,32,7,107871.72,1,1,0,125302.64,0
2272,15703588,307,665,1,0,25,5,153611.83,2,1,0,35321.65,0
2093,15757408,477,655,2,0,38,3,250898.09,3,0,1,81054.0,1
8679,15633227,1994,518,0,1,28,9,85146.36,1,0,0,2803.89,0
7976,15794356,166,641,1,0,42,3,121765.37,2,1,1,166516.84,0
8421,15743076,279,669,2,0,29,9,0.0,1,1,1,93901.61,0
9606,15733444,359,736,0,1,29,9,0.0,2,0,0,176152.7,0
3852,15697597,373,631,0,0,26,1,149144.61,1,0,1,123697.95,0
1219,15730038,1011,706,0,1,23,5,0.0,1,0,0,164128.41,1
6528,15722692,1369,464,0,0,38,3,116439.65,1,1,0,75574.48,0
8260,15703199,1583,619,2,0,38,3,96143.47,1,0,0,98994.92,0
3323,15802585,75,634,0,1,41,8,68213.99,1,1,1,6382.46,0
3984,15814092,117,626,0,1,44,2,0.0,1,0,1,173117.22,1
8393,15641158,1995,739,1,0,32,3,102128.27,1,1,0,63981.37,1
1142,15716134,674,617,0,0,40,5,190008.32,2,1,1,107047.92,0
3168,15583137,996,637,0,1,48,7,130806.99,2,1,1,132005.85,1
1247,15721189,742,666,0,1,66,7,0.0,2,1,1,99792.82,0
7098,15664793,492,754,2,1,50,7,146777.44,2,0,1,150685.52,0
4861,15759991,1213,748,2,0,36,4,141573.55,1,1,0,82158.14,0
3605,15755798,16,610,0,0,33,4,111582.11,1,0,0,113943.17,0
6363,15814750,150,629,2,0,34,8,0.0,2,1,1,180595.02,0
3976,15720071,1016,535,0,1,49,3,0.0,1,0,0,61820.41,1
1360,15704954,1996,431,0,0,37,0,120764.08,1,1,1,117023.08,0
5898,15709604,367,781,0,0,23,2,107433.48,1,1,0,173843.21,0
2464,15641136,827,629,0,0,32,2,0.0,2,0,1,77965.44,0
8229,15632609,1997,554,0,1,39,10,160132.75,1,1,0,32824.15,0
9399,15752915,74,488,0,1,34,2,0.0,2,1,1,181270.84,0
1571,15607133,145,717,2,1,49,1,110864.38,2,1,1,124532.9,1
7660,15598586,1998,680,0,0,31,10,113292.17,1,1,1,122639.73,0
7468,15803682,574,651,1,1,37,10,117791.06,2,1,1,75837.58,0
5716,15657396,183,806,0,0,31,9,0.0,2,0,1,140168.36,0
5671,15709653,25,497,0,0,32,8,0.0,2,1,0,67364.42,0
5133,15579826,64,439,0,1,66,9,0.0,1,1,0,65535.56,0
9611,15812534,373,455,0,0,40,1,0.0,3,0,1,129975.34,0
6667,15798709,1316,588,2,0,32,3,109109.33,1,0,1,4993.94,0
6619,15756301,1465,636,1,1,29,3,97325.15,1,0,1,131924.38,0
5255,15746664,396,463,2,0,20,8,204223.03,1,1,0,128268.39,0
9922,15643575,1805,757,1,0,36,1,65349.71,1,0,0,64539.64,0
9804,15776558,1168,673,0,0,31,1,108345.22,1,0,1,38802.03,0
54,15702298,1317,655,1,0,41,8,125561.97,1,0,0,164040.94,1
2903,15804002,1999,691,0,1,33,1,128306.83,1,1,1,113580.79,0
7440,15812918,492,432,0,1,27,6,62339.81,2,0,0,53874.67,0
131,15740404,36,758,0,1,34,3,0.0,2,1,1,124226.16,0
2857,15813067,1745,432,1,1,45,3,110219.14,1,1,0,43046.7,1
1366,15689514,651,625,0,0,43,8,201696.07,1,1,0,133020.9,1
8970,15622461,1729,562,0,1,51,7,122822.0,2,0,0,32626.21,0
5641,15800514,1994,477,1,1,24,2,95675.62,2,0,0,162699.7,1
9847,15596405,535,546,2,0,25,7,127728.24,2,1,1,105279.74,0
8253,15734737,306,744,0,0,56,9,0.0,2,1,1,169498.61,0
2360,15644896,883,663,1,0,32,3,108586.86,1,1,1,182355.21,0
9892,15731755,2000,680,0,0,49,10,0.0,2,1,0,187008.45,0
2180,15787459,1338,745,2,0,40,3,88466.82,1,0,0,116331.42,0
6529,15696506,594,604,2,0,27,9,101352.78,1,0,0,30252.3,0
5502,15796496,511,631,0,1,31,8,137687.72,1,1,0,190067.12,0
4120,15588197,529,670,0,0,36,7,0.0,2,0,0,59571.5,0
7207,15770995,603,753,1,1,47,1,131160.85,1,1,0,197444.69,0
6225,15616122,2001,777,0,0,39,8,0.0,2,1,1,18613.52,0
6304,15591169,1327,788,1,1,49,4,137455.99,1,1,0,184178.29,1
4587,15664895,1678,602,0,1,25,0,0.0,2,1,1,101274.17,0
906,15675964,1614,672,0,1,45,9,0.0,1,1,1,92027.69,1
2239,15808784,2002,835,0,0,28,2,163569.61,2,1,1,154559.28,0
1197,15739131,2003,718,1,0,28,4,65643.3,1,1,0,28760.99,0
7982,15803032,882,599,1,0,38,9,89111.63,1,0,0,157239.6,0
6155,15598162,234,754,1,1,39,3,160761.41,1,1,1,24156.03,0
5544,15585777,279,710,0,0,38,3,130588.82,1,1,1,154997.64,0
9951,15638494,2004,625,1,1,39,10,129845.26,1,1,1,96444.88,0
8736,15713599,632,728,0,0,30,10,114835.43,1,0,1,37662.49,0
5587,15699446,1083,816,1,1,25,2,150355.35,2,1,1,35770.84,0
8855,15630857,804,674,2,1,39,6,0.0,2,1,1,9574.83,0
6555,15632576,1944,520,0,0,31,4,93249.4,1,1,0,77335.75,0
1729,15675320,1679,758,2,1,40,5,93499.82,2,0,0,123218.81,0
2800,15775662,796,760,0,0,43,8,121911.59,1,1,0,193312.33,0
3787,15728224,784,710,1,1,41,9,149155.53,2,1,0,42131.26,1
2014,15742238,298,705,1,0,35,4,136496.12,2,1,0,116672.02,0
5689,15682021,303,471,1,0,23,6,104592.55,2,1,0,131736.23,0
373,15694506,753,611,1,0,31,0,107884.81,2,1,1,183487.98,0
2802,15596060,971,498,2,0,29,8,127864.26,1,1,1,46677.9,0
2422,15574842,841,653,1,1,25,2,158266.42,3,1,1,199357.24,0
3740,15801125,2005,627,0,1,32,1,0.0,1,1,0,106851.7,0
9354,15693926,102,670,2,0,37,0,178742.71,1,1,1,194493.57,0
1653,15675501,699,616,0,0,59,5,153861.1,1,1,1,17699.48,0
434,15595039,330,545,1,1,37,8,114754.08,1,1,0,136050.44,1
7453,15636562,973,573,2,0,44,8,0.0,2,0,0,62424.46,0
166,15585388,1955,660,1,0,31,9,125189.75,2,1,1,139874.43,0
4981,15740406,446,628,1,0,38,10,113525.84,1,1,0,46044.48,1
7948,15785326,2006,639,2,1,35,5,136526.26,2,1,0,59653.03,0
2784,15659475,1026,597,0,1,33,6,135703.59,2,0,0,74850.84,0
6327,15788494,891,555,0,0,31,8,145875.74,1,1,0,137491.23,0
8000,15591489,827,826,0,0,26,5,142662.68,1,0,0,60285.3,0
430,15806467,277,568,1,0,40,1,99282.63,1,0,0,134600.94,1
9235,15766044,27,642,1,0,49,4,120688.61,1,1,0,24770.22,1
1564,15777576,2007,559,2,1,40,5,139129.44,1,0,1,32635.54,0
8386,15649297,182,605,0,1,62,4,111065.93,2,0,1,125660.99,0
4183,15577587,1126,550,1,0,52,5,121016.23,1,1,1,41730.37,1
6710,15587647,89,850,1,1,66,0,127120.62,1,0,1,118929.64,1
563,15665678,627,607,2,0,36,8,158261.68,1,1,1,76744.72,0
9293,15677764,1212,461,1,1,74,1,186445.31,2,1,1,196767.83,0
8914,15717307,208,496,0,0,31,5,0.0,2,1,0,93713.13,0
527,15600258,2008,701,0,0,43,2,0.0,2,1,1,165303.79,0
4651,15664214,2009,670,0,0,33,2,141204.65,2,1,0,76257.46,0
2392,15570004,1331,850,0,0,31,3,0.0,2,1,0,121866.87,0
7414,15604536,2010,850,1,1,31,4,164672.66,1,0,1,61936.1,0
8492,15699257,784,651,2,0,42,2,143145.87,2,1,0,43612.06,0
4777,15677123,1865,767,2,0,37,7,0.0,2,1,1,24734.25,0
812,15649992,626,681,2,0,65,7,134714.7,2,0,1,190419.81,0
3728,15768367,159,781,0,1,27,7,186558.55,1,1,1,175071.29,1
2982,15711218,984,616,1,0,39,2,121704.32,2,1,0,55556.3,0
6947,15612043,2011,418,0,0,36,7,90145.04,1,1,1,69157.93,0
9995,15719294,316,800,0,1,29,2,0.0,2,0,0,167773.55,0
3,15619304,1259,502,0,1,42,8,159660.8,3,1,0,113931.57,1
9677,15720924,55,585,0,1,34,1,0.0,1,1,1,75503.6,0
341,15745844,784,642,1,1,40,6,129502.49,2,0,1,86099.23,1
8897,15724691,261,712,0,0,34,1,0.0,2,1,1,195052.12,0
4262,15607278,99,794,2,1,46,8,134593.79,1,1,1,46386.37,0
2324,15784676,463,583,0,0,51,6,125268.03,2,1,0,165082.25,0
5204,15633866,1271,753,1,0,30,1,110824.52,1,1,1,57896.27,0
3879,15653222,1268,526,1,1,32,6,131938.92,2,1,1,1795.93,0
7318,15734008,231,727,1,0,59,5,152581.06,1,1,0,71830.1,1
9614,15737025,923,635,0,0,33,1,0.0,3,0,0,178067.33,1
2910,15606274,518,594,1,0,38,6,63176.44,2,1,1,14466.08,0
5871,15780142,117,632,0,0,43,2,100013.51,1,1,0,24275.32,0
1424,15589221,4,657,1,0,30,1,139762.13,2,1,1,23317.88,0
3662,15748639,2012,497,1,0,35,7,110053.62,2,1,1,92887.06,0
5720,15636520,631,692,0,0,27,1,125547.53,1,0,0,7900.46,0
1720,15746970,1459,760,2,1,57,1,0.0,2,1,1,25101.17,0
954,15671139,2013,694,2,0,39,0,107042.74,1,1,1,102284.2,0
6777,15800583,476,621,2,1,43,8,0.0,1,0,0,102806.6,0
3548,15641359,163,662,2,1,35,6,0.0,2,0,0,2423.9,1
7423,15746258,537,622,0,0,29,7,101486.96,1,1,1,8788.35,0
3317,15758116,816,666,0,0,53,5,64646.7,1,1,0,128019.48,1
5303,15636700,967,701,0,0,39,9,140236.98,1,0,1,146651.99,0
5146,15680597,2014,784,1,0,38,1,138515.02,1,1,1,171768.76,0
6405,15745399,544,649,2,1,49,2,0.0,1,1,0,84863.85,1
2132,15792660,1190,614,0,0,38,2,116248.88,1,1,0,105140.92,0
9250,15795747,105,787,2,1,39,7,171646.76,1,0,1,100791.36,0
2120,15791836,2015,690,0,0,29,5,0.0,2,1,0,108577.97,0
2692,15629150,703,721,0,1,37,1,0.0,2,1,0,70810.8,0
9353,15610090,560,667,0,0,40,8,72945.29,2,1,0,98931.5,0
893,15585255,37,577,0,0,42,9,0.0,1,1,0,74077.91,0
159,15589975,197,646,0,1,73,6,97259.25,1,0,1,104719.66,0
3926,15701206,2016,566,2,0,44,5,0.0,2,1,0,66462.79,0
9963,15594612,2017,702,2,0,44,9,0.0,1,0,0,59207.41,1
6281,15578546,295,491,1,0,26,4,102251.14,1,1,1,145900.89,0
149,15703264,1097,735,0,0,44,9,120681.63,1,1,0,74836.34,0
4125,15608406,2018,678,0,0,26,5,111128.04,1,1,0,60941.27,1
3802,15653997,2019,699,2,0,31,6,114493.68,1,0,0,138396.32,0
5684,15651664,2020,615,0,1,61,1,104267.7,1,1,0,62845.64,1
5632,15782758,789,632,0,0,40,5,147650.68,1,1,1,199674.83,0
1458,15590320,2021,850,0,0,66,4,0.0,2,0,1,64350.8,0
9390,15756954,46,538,0,1,32,2,0.0,1,1,1,80130.54,0
346,15763859,487,840,0,1,43,7,0.0,2,1,0,90908.95,0
1530,15697283,1220,578,2,0,23,8,0.0,2,1,0,112124.98,0
505,15715527,2022,543,2,1,41,4,0.0,1,0,0,194902.16,0
9692,15754599,576,765,0,0,42,4,123311.39,2,1,1,82868.34,0
7582,15700511,426,708,1,0,42,9,176702.36,2,1,1,104804.74,0
7720,15775433,439,666,1,0,71,1,53013.29,2,1,1,112222.64,0
399,15762218,223,701,0,1,39,9,0.0,2,0,1,145894.9,0
2047,15733429,19,520,1,0,34,8,120018.86,2,1,1,343.38,0
480,15797736,254,658,0,0,29,4,80262.6,1,1,1,20612.82,0
4027,15606641,2023,762,1,0,56,10,100260.88,3,1,1,77142.42,1
1610,15750248,537,619,0,1,35,8,132292.63,1,1,0,65682.93,0
9419,15643794,1712,639,2,1,27,2,0.0,1,1,1,82938.99,0
5973,15623499,1607,548,1,0,49,9,108437.89,1,0,0,127022.87,1
2065,15569503,716,765,0,0,44,6,0.0,2,1,1,159899.97,0
1810,15770435,1209,639,0,1,50,6,115335.32,2,1,1,53130.41,0
1782,15771636,183,793,2,1,36,0,0.0,1,0,0,148993.47,0
8560,15570857,505,677,1,1,39,0,111213.64,2,1,1,147578.26,0
8766,15791452,2024,675,0,0,39,1,0.0,2,1,0,153129.22,0
9886,15574584,165,670,0,0,33,8,126679.69,1,1,1,39451.09,0
9727,15662494,1888,773,2,0,43,7,138150.57,1,1,1,177357.16,0
7122,15651868,127,672,0,0,34,6,0.0,1,0,0,22736.06,0
8816,15710034,218,637,1,0,43,1,135645.29,2,0,1,101382.86,1
4556,15733261,742,688,2,1,35,6,0.0,1,1,0,25488.43,1
9601,15570533,1299,621,1,1,55,7,131033.76,1,0,1,75685.59,1
4300,15711991,817,615,0,0,30,8,0.0,2,0,0,3183.15,0
7005,15571121,1211,670,0,1,50,8,138340.06,1,0,1,3159.15,0
8470,15799534,2025,720,0,0,71,5,183135.39,2,1,1,197688.5,0
6519,15795275,961,521,2,1,49,4,82940.25,2,0,0,62413.01,1
9230,15629010,2026,847,1,1,35,5,111743.43,1,1,1,183584.14,0
2029,15635939,1922,458,0,1,39,9,0.0,2,1,0,116343.09,0
1592,15631813,168,621,0,0,39,6,0.0,2,1,1,58883.91,0
6852,15779103,2027,527,1,1,39,9,96748.89,2,1,0,94711.43,0
7560,15696120,260,701,2,1,30,2,0.0,2,1,0,115650.63,0
7252,15746995,320,724,1,0,31,9,138166.3,1,1,0,12920.43,0
9531,15584452,2028,667,0,0,41,6,0.0,2,0,0,167181.77,0
5377,15602500,672,850,2,0,38,1,146343.98,1,0,1,103902.11,0
4963,15665088,261,531,0,1,42,2,0.0,2,0,1,90537.47,0
815,15641655,839,700,0,1,26,2,0.0,2,0,0,50051.42,0
883,15785519,2029,565,0,0,36,6,106192.1,1,1,0,149575.59,0
6143,15677550,67,755,0,1,38,1,0.0,2,1,0,20734.81,0
1925,15586243,669,667,0,0,44,8,122277.87,1,1,1,91810.71,0
8881,15603764,653,560,0,0,49,4,0.0,1,1,1,100075.1,1
962,15582797,442,685,2,0,35,4,137948.51,1,1,0,113639.64,0
8634,15801414,2030,767,0,1,35,2,0.0,2,0,0,144251.38,0
2377,15730738,112,786,2,0,31,9,0.0,2,1,1,18210.36,0
3894,15664802,835,543,0,1,42,5,0.0,2,0,0,101905.34,0
4498,15758901,509,713,2,1,47,1,0.0,1,1,0,107825.08,1
4932,15772341,1039,682,1,0,81,6,122029.15,1,1,1,50783.88,0
3193,15566689,2031,554,2,0,66,8,0.0,2,1,1,116747.62,0
7838,15678497,2032,850,2,0,48,2,0.0,1,1,0,169425.3,1
479,15677538,2001,569,0,0,38,7,0.0,1,1,1,108469.2,0
3775,15691785,1122,850,0,0,61,1,0.0,1,1,0,53067.83,1
946,15709295,100,697,2,1,25,5,82931.85,2,1,1,128373.88,0
8184,15694641,537,621,2,1,59,2,0.0,2,1,1,171364.18,0
4986,15742681,506,554,1,0,26,4,121365.39,1,1,1,8742.36,0
9640,15650924,2033,761,2,1,32,4,103515.39,2,1,1,177622.38,0
1239,15619626,1444,746,0,0,24,3,137492.35,2,0,1,170142.09,0
9362,15641773,89,580,1,0,45,2,179334.83,2,1,1,169303.65,0
9854,15576615,1763,719,2,0,37,10,145382.61,1,1,0,80408.59,0
2371,15650258,603,479,0,1,35,2,113090.4,1,1,0,195649.79,0
9712,15646366,511,521,1,0,41,8,120586.54,1,0,1,20491.15,0
927,15628303,2034,738,2,0,35,3,0.0,1,1,1,15650.73,0
3711,15601796,2035,645,0,0,30,1,125739.26,1,1,1,193441.23,0
5287,15690540,2036,684,2,1,41,1,134177.06,1,0,0,177506.66,0
2595,15787318,2037,537,1,1,47,6,103163.35,1,1,0,16259.64,1
2267,15629323,2038,617,1,1,37,4,116471.43,2,1,0,175324.74,1
7835,15797165,38,703,0,0,56,9,0.0,1,0,0,85547.33,1
7181,15632789,197,794,0,0,30,8,0.0,2,1,1,24113.91,0
777,15712551,1227,622,1,1,58,7,116922.25,1,1,0,120415.61,1
2773,15680736,23,597,1,1,72,6,124978.19,2,1,1,7144.46,0
8920,15794323,846,673,0,0,32,8,121240.76,1,1,0,116969.73,0
8604,15702541,609,551,0,1,59,2,166968.28,1,1,0,159483.76,1
2420,15722765,1796,580,2,1,57,0,136820.99,1,0,1,108528.74,0
2631,15600879,1642,554,1,1,36,3,157780.93,2,1,0,6089.13,0
9823,15781298,41,808,1,0,39,3,124216.93,1,0,1,171442.36,0
9189,15778192,1023,628,2,0,28,4,0.0,2,1,1,176750.81,0
9224,15623489,510,543,0,1,67,0,128843.67,1,1,1,134612.48,0
7726,15631756,658,482,0,1,35,5,147813.05,2,0,0,109029.72,0
4978,15795881,626,776,2,0,35,8,106365.29,1,1,1,148527.56,0
9941,15791972,38,748,0,1,20,7,0.0,2,0,0,10792.42,0
608,15629117,1364,584,0,0,28,10,0.0,2,1,0,19834.32,0
9828,15807312,252,602,2,0,33,5,0.0,2,0,1,64038.34,0
6361,15661591,103,413,1,0,39,1,130969.77,2,1,1,158891.79,0
3141,15780572,2039,653,2,0,30,4,0.0,2,1,0,120736.04,0
